Id,Date,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
3977333714,4/13/2016,754,153,46,31,0,2.549999952,2.130000114,2.029999971
3977333714,4/14/2016,801,214,23,5,0,3.819999933,0.9700000286,0.3199999928
3977333714,4/15/2016,644,183,42,15,0,3.25999999,1.75,1.049999952
3977333714,4/16/2016,663,153,83,31,0,2.970000029,4,2.029999971
3977333714,4/17/2016,600,205,58,11,0,3.920000076,2.349999905,0.6999999881
3977333714,4/18/2016,605,214,95,4,0,3.819999933,3.730000019,0.25
3977333714,4/19/2016,738,221,67,19,0,3.960000038,2.450000048,2.24000001
3977333714,4/20/2016,845,164,98,2,0,3.279999971,4.349999905,0.200000003
3977333714,4/21/2016,712,242,0,0,0,4.059999943,0,0
3977333714,4/22/2016,731,188,12,33,0,3.059999943,0.5799999833,2.329999924
3977333714,4/23/2016,724,252,92,0,0,3.849999905,4.21999979,0
3977333714,4/24/2016,660,129,95,30,0,2.170000076,4.559999943,3.269999981
3977333714,4/25/2016,781,133,9,50,0,2.410000086,0.4300000072,5.619999886
3977333714,4/26/2016,797,170,95,7,0,2.950000048,4.21999979,0.4499999881
3977333714,4/27/2016,714,176,10,0,0,4.619999886,0.4199999869,0
3977333714,4/28/2016,804,190,8,15,0,3.220000029,0.2899999917,1.370000005
3977333714,4/29/2016,744,150,32,36,0,2.710000038,1.299999952,3.74000001
3977333714,4/30/2016,687,194,52,43,0,3.410000086,2.099999905,3.690000057
3977333714,5/1/2016,691,124,40,41,0,2.410000086,1.980000019,2.670000076
3977333714,5/2/2016,713,176,143,24,0,3.019999981,6.480000019,1.539999962
3977333714,5/3/2016,594,258,41,47,0,4.53000021,1.74000001,3.319999933
3977333714,5/4/2016,852,142,96,14,0,2.890000105,4.579999924,1.809999943
3977333714,5/5/2016,680,178,88,14,0,2.710000038,4.110000134,1.75999999
3977333714,5/6/2016,676,168,55,29,0,2.670000076,2.50999999,3.109999895
3977333714,5/7/2016,703,208,86,0,0,3.589999914,4.130000114,0
3977333714,5/8/2016,688,171,116,9,0,3.170000076,5.239999771,0.6800000072
3977333714,5/9/2016,1159,151,122,8,0,3.549999952,5.599999905,0.7699999809
3977333714,5/10/2016,676,196,115,1,0,3.309999943,5.400000095,0.0700000003
3977333714,5/11/2016,13,9,0,4,0,0.1299999952,0,0.3700000048
4020332650,4/12/2016,712,331,15,4,0,5.679999828,0.2399999946,0.150000006
4020332650,4/13/2016,1440,0,0,0,0,0,0,0
4020332650,4/14/2016,1437,3,0,0,0,0.02999999933,0,0
4020332650,4/15/2016,1299,87,18,36,0,0.7699999809,0.3600000143,0.2099999934
4020332650,4/16/2016,1222,55,21,65,0,0.5899999738,0.3700000048,0.4499999881
4020332650,4/17/2016,1438,2,0,0,0,0.009999999776,0,0
4020332650,4/18/2016,1438,2,0,0,0,0.03999999911,0,0
4020332650,4/19/2016,1440,0,0,0,0,0,0,0
4020332650,4/20/2016,1440,0,0,0,0,0,0,0
4020332650,4/21/2016,1440,0,0,0,0,0,0,0
4020332650,4/22/2016,1440,0,0,0,0,0,0,0
4020332650,4/23/2016,1440,0,0,0,0,0,0,0
4020332650,4/24/2016,1440,0,0,0,0,0,0,0
4020332650,4/25/2016,1440,0,0,0,0,0,0,0
4020332650,4/26/2016,1440,0,0,0,0,0,0,0
4020332650,4/27/2016,1440,0,0,0,0,0,0,0
4020332650,4/28/2016,1440,0,0,0,0,0,0,0
4020332650,4/29/2016,1440,0,0,0,0,0,0,0
4020332650,4/30/2016,1440,0,0,0,0,0,0,0
4020332650,5/1/2016,1440,0,0,0,0,0,0,0
4020332650,5/2/2016,1350,31,11,0,0,0.2899999917,0.03999999911,0
4020332650,5/3/2016,950,174,0,0,0.05000000075,3.150000095,0,0
4020332650,5/4/2016,531,346,46,13,0,5.579999924,1.039999962,0.6700000167
4020332650,5/5/2016,916,196,42,38,0.0700000003,4.039999962,1.679999948,2.619999886
4020332650,5/6/2016,855,177,0,0,0.009999999776,3.099999905,0,0
4020332650,5/7/2016,1256,184,0,0,0,3.579999924,0,0
4020332650,5/8/2016,775,263,0,0,0,4.150000095,0,0
4020332650,5/9/2016,1225,173,5,3,0,2.940000057,0.1199999973,0.200000003
4020332650,5/10/2016,774,206,0,0,0.03999999911,3.869999886,0,0
4020332650,5/11/2016,1296,134,8,2,0,2.329999924,0.1700000018,0.1099999994
4020332650,5/12/2016,721,21,0,0,0,0.4099999964,0,0
4057192912,4/12/2016,1276,164,0,0,0,3.940000057,0,0
4057192912,4/13/2016,1280,160,0,0,0,4.369999886,0,0
4057192912,4/14/2016,1440,0,0,0,0,0,0,0
4057192912,4/15/2016,873,88,6,3,0,2.440000057,0.2599999905,0.2099999934
4319703577,4/12/2016,1440,0,0,0,0,0,0,0
4319703577,4/13/2016,1234,96,15,8,0,1.309999943,0.5899999738,0.5299999714
4319703577,4/14/2016,589,339,9,1,0,6.440000057,0.3300000131,0.1099999994
4319703577,4/15/2016,752,228,0,0,0,3.799999952,0,0
4319703577,4/16/2016,724,194,0,0,0,3.180000067,0,0
4319703577,4/17/2016,1363,3,0,0,0,0.01999999955,0,0
4319703577,4/18/2016,824,58,9,1,0,1.120000005,0.3300000131,0.0700000003
4319703577,4/19/2016,604,311,0,0,0,5.989999771,0,0
4319703577,4/20/2016,671,306,18,0,0,5.309999943,0.6800000072,0
4319703577,4/21/2016,1265,34,0,0,0,0.349999994,0,0
4319703577,4/22/2016,709,176,19,1,0,2.150000095,0.8100000024,0.05999999866
4319703577,4/23/2016,546,233,0,0,0,3.309999943,0,0
4319703577,4/24/2016,692,191,5,1,0,2.470000029,0.200000003,0.05999999866
4319703577,4/25/2016,544,390,8,0,0,5.929999828,0.2800000012,0
4319703577,4/26/2016,649,288,21,8,0,5.150000095,0.9200000167,0.5699999928
4319703577,4/27/2016,680,300,47,6,0,4.909999847,1.919999957,0.4099999964
4319703577,4/28/2016,552,359,8,13,0,5.940000057,0.3300000131,1.00999999
4319703577,4/29/2016,624,289,18,6,0,4.119999886,0.7900000215,0.4499999881
4319703577,4/30/2016,695,196,38,6,0,3.50999999,1.610000014,0.400000006
4319703577,5/1/2016,836,67,0,0,0,0.8399999738,0,0
4319703577,5/2/2016,585,344,11,0,0,5.710000038,0.4399999976,0
4319703577,5/3/2016,669,287,26,8,0,4.829999924,1.070000052,0.5799999833
4319703577,5/4/2016,1106,313,13,8,0,5.849999905,0.5799999833,0.5899999738
4319703577,5/5/2016,957,328,34,27,0,5.449999809,1.409999967,2.630000114
4319703577,5/6/2016,692,314,11,6,0,5.460000038,0.4699999988,0.4099999964
4319703577,5/7/2016,586,279,28,3,0,4.079999924,1.049999952,0.1899999976
4319703577,5/8/2016,603,153,0,0,0,2.460000038,0,0
4319703577,5/9/2016,490,374,14,2,0,6.25,0.5600000024,0.1400000006
4319703577,5/10/2016,555,329,12,3,0,5.699999809,0.4600000083,0.2099999934
4319703577,5/11/2016,574,311,18,3,0,5.179999828,0.7400000095,0.200000003
4319703577,5/12/2016,0,2,0,0,0,0.009999999776,0,0
4388161847,4/12/2016,1440,0,0,0,0,0,0,0
4388161847,4/13/2016,1275,150,14,1,0,3.880000114,0.6299999952,0.05999999866
4388161847,4/14/2016,945,219,35,10,0,5.619999886,1.070000052,0.1299999952
4388161847,4/15/2016,837,299,0,0,0,6.730000019,0,0
4388161847,4/16/2016,609,253,9,6,0,4.449999809,0.400000006,0.2099999934
4388161847,4/17/2016,721,201,0,0,0,3.579999924,0,0
4388161847,4/18/2016,1017,239,8,27,0,5.139999866,0.400000006,3.559999943
4388161847,4/19/2016,704,249,16,20,0,5.769999981,0.6899999976,1.370000005
4388161847,4/20/2016,696,228,42,19,0,5.289999962,1.720000029,1.100000024
4388161847,4/21/2016,853,272,12,7,0,6.980000019,0.3899999857,0.3700000048
4388161847,4/22/2016,945,220,25,77,0,4.920000076,1.110000014,3.299999952
4388161847,4/23/2016,749,215,5,58,0,5.349999905,0.3199999928,4.5
4388161847,4/24/2016,584,239,8,14,0,6.300000191,0.5099999905,1.080000043
4388161847,4/25/2016,1054,301,31,11,0,7.840000153,1.399999976,0.7300000191
4388161847,4/26/2016,673,224,23,14,0,5.269999981,1.059999943,0.9399999976
4388161847,4/27/2016,684,241,48,11,0,5.389999866,2.50999999,0.6999999881
4388161847,4/28/2016,878,234,9,19,0,6.03000021,0.4300000072,1.289999962
4388161847,4/29/2016,1175,236,16,13,0,5.420000076,0.8899999857,0.8000000119
4388161847,4/30/2016,537,300,43,14,0,6.940000057,2,0.6999999881
4388161847,5/1/2016,579,241,15,12,0,6.199999809,0.6800000072,1.00999999
4388161847,5/2/2016,935,204,4,33,0,4.550000191,0.07999999821,3.769999981
4388161847,5/3/2016,984,306,18,18,0,7.880000114,0.7799999714,1.129999995
4388161847,5/4/2016,632,251,21,35,0,5.800000191,0.9300000072,2.789999962
4388161847,5/5/2016,896,199,39,12,0,5.090000153,1.669999957,0.6299999952
4388161847,5/6/2016,1100,262,45,33,0,5.929999828,2.089999914,2.109999895
4388161847,5/7/2016,508,260,56,120,0,5.329999924,2.769999981,9.449999809
4388161847,5/8/2016,576,178,38,107,0,3.230000019,1.25999999,9.890000343
4388161847,5/9/2016,1020,258,19,6,0,6.789999962,0.7300000191,0.3400000036
4388161847,5/10/2016,648,267,14,13,0,6.460000038,0.6499999762,0.8100000024
4388161847,5/11/2016,858,256,18,8,0,6.53000021,0.7900000215,0.5299999714
4388161847,5/12/2016,825,108,0,0,0,2.589999914,0,0
4445114986,4/12/2016,787,196,0,0,0,2.200000048,0,0
4445114986,4/13/2016,840,194,0,0,0,1.99000001,0,0
4445114986,4/14/2016,717,231,0,0,0,2.670000076,0,0
4445114986,4/15/2016,711,350,0,0,0,4.829999924,0,0
4445114986,4/16/2016,716,225,0,0,0,2.650000095,0,0
4445114986,4/17/2016,1219,114,0,0,0,1.519999981,0,0
4445114986,4/18/2016,1247,162,6,25,0,1.950000048,0.2899999917,2
4445114986,4/19/2016,895,121,0,0,0,1.389999986,0,0
4445114986,4/20/2016,841,137,0,0,0,1.389999986,0,0
4445114986,4/21/2016,756,215,0,0,0,2.539999962,0,0
4445114986,4/22/2016,706,317,0,0,0,4.579999924,0,0
4445114986,4/23/2016,1239,201,0,0,0,2.930000067,0,0
4445114986,4/24/2016,1196,244,0,0,0,3.359999895,0,0
4445114986,4/25/2016,916,179,0,0,0,2.269999981,0,0
4445114986,4/26/2016,839,180,1,29,0,1.960000038,0.03999999911,2.410000086
4445114986,4/27/2016,839,194,1,32,0,2.380000114,0.02999999933,2.619999886
4445114986,4/28/2016,762,236,0,0,0,3.00999999,0,0
4445114986,4/29/2016,1106,226,0,0,0,3.130000114,0,0
4445114986,4/30/2016,797,290,0,0,0,4.179999828,0,0
4445114986,5/1/2016,741,240,0,0,0,3.50999999,0,0
4445114986,5/2/2016,667,200,4,27,0,2.349999905,0.1899999976,2.210000038
4445114986,5/3/2016,725,233,2,30,0,2.579999924,0.1099999994,2.480000019
4445114986,5/4/2016,897,180,0,0,0,1.960000038,0,0
4445114986,5/5/2016,734,185,6,2,0,2.180000067,0.2399999946,0.1199999973
4445114986,5/6/2016,809,229,0,0,0,3.029999971,0,0
4445114986,5/7/2016,866,108,4,26,0,1.25,0.1899999976,2.130000114
4445114986,5/8/2016,733,308,8,0,0,4.650000095,0.25,0
4445114986,5/9/2016,641,266,0,0,0,3.539999962,0,0
4445114986,5/10/2016,783,231,0,0,0,2.630000114,0,0
4445114986,5/11/2016,622,232,22,34,0,2.859999895,1,2.25
4445114986,5/12/2016,380,58,0,0,0,0.5199999809,0,0
4558609924,4/12/2016,1122,318,0,0,0,3.390000105,0,0
4558609924,4/13/2016,1287,127,7,19,0,1.610000014,0.4399999976,1.24000001
4558609924,4/14/2016,1161,279,0,0,0,4.489999771,0,0
4558609924,4/15/2016,1131,262,30,17,0,3.730000019,0.8399999738,0.5899999738
4558609924,4/16/2016,1112,308,12,8,0,3.5,0.75,0.5500000119
4558609924,4/17/2016,1110,304,19,7,0,4.710000038,1.139999986,0.5500000119
4558609924,4/18/2016,1080,331,15,14,0,4,0.9300000072,0.9800000191
4558609924,4/19/2016,1182,248,9,1,0,3.160000086,0.3600000143,0.05000000075
4558609924,4/20/2016,1218,222,0,0,0,3.170000076,0,0
4558609924,4/21/2016,844,432,21,6,0,7.699999809,0.9700000286,0.4199999869
4558609924,4/22/2016,1122,273,25,20,0,3.470000029,1.5,1.370000005
4558609924,4/23/2016,1122,308,5,5,0,4.010000229,0.200000003,0.3400000036
4558609924,4/24/2016,1045,395,0,0,0,5.650000095,0,0
4558609924,4/25/2016,993,340,10,18,0,4.510000229,0.25,0.5899999738
4558609924,4/26/2016,1062,283,41,12,0,3.589999914,2.029999971,0.4300000072
4558609924,4/27/2016,1087,312,14,27,0,3.460000038,0.8899999857,1.960000038
4558609924,4/28/2016,985,367,11,1,0,5.949999809,0.2700000107,0.01999999955
4558609924,4/29/2016,1096,197,29,15,0,2.309999943,1.850000024,1.019999981
4558609924,4/30/2016,1111,293,29,7,0,4.460000038,1.889999986,0.4699999988
4558609924,5/1/2016,1121,190,0,0,0,2.269999981,0,0
4558609924,5/2/2016,1057,383,0,0,0,5.21999979,0,0
4558609924,5/3/2016,1172,237,10,21,0,2.599999905,0.2800000012,0.6000000238
4558609924,5/4/2016,1188,252,0,0,0,3.460000038,0,0
4558609924,5/5/2016,1048,370,8,14,0,5.510000229,0.5,1.00999999
4558609924,5/6/2016,1238,202,0,0,0,2.480000019,0,0
4558609924,5/7/2016,1116,233,16,23,0,2.829999924,1,1.610000014
4558609924,5/8/2016,1019,238,35,66,0,2.019999981,0.5,1.799999952
4558609924,5/9/2016,1065,339,30,6,0,5.519999981,1.620000005,0.4300000072
4558609924,5/10/2016,1191,220,18,11,0,2.390000105,1.120000005,0.7400000095
4558609924,5/11/2016,1081,324,31,4,0,3.940000057,1.820000052,0.2599999905
4558609924,5/12/2016,736,247,0,0,0,4.170000076,0,0
4702921684,4/12/2016,718,263,0,0,0,5.849999905,0,0
4702921684,4/13/2016,777,258,0,0,0,5.579999924,0,0
4702921684,4/14/2016,772,271,0,0,0,6.369999886,0,0
4702921684,4/15/2016,944,256,8,1,0,4.789999962,0.4199999869,0.0700000003
4702921684,4/16/2016,556,335,24,3,0,7.539999962,1.25,0.2399999946
4702921684,4/17/2016,437,302,66,12,0,5.880000114,3.460000038,0.9599999785
4702921684,4/18/2016,890,191,30,22,0,4.070000172,1.49000001,1.820000052
4702921684,4/19/2016,757,179,8,10,0,4.190000057,0.3700000048,0.8799999952
4702921684,4/20/2016,717,260,29,2,0,5.730000019,1.230000019,0.1599999964
4702921684,4/21/2016,901,144,41,4,0,2.940000057,2.049999952,0.3100000024
4702921684,4/22/2016,1341,72,0,0,0,1.350000024,0,0
4702921684,4/23/2016,469,408,66,9,0,8.270000458,3.24000001,0.7599999905
4702921684,4/24/2016,542,281,95,15,0,5.880000114,5.119999886,1.200000048
4702921684,4/25/2016,730,270,15,6,0,6.110000134,0.8199999928,0.4900000095
4702921684,4/26/2016,765,216,8,1,0,4.539999962,0.349999994,0.0700000003
4702921684,4/27/2016,733,238,16,1,0,4.78000021,0.8000000119,0.09000000358
4702921684,4/28/2016,738,232,9,14,0,5.769999981,0.4199999869,1.129999995
4702921684,4/29/2016,692,267,19,12,0,6.070000172,0.9200000167,1.059999943
4702921684,4/30/2016,728,263,36,4,0,5.880000114,2.029999971,0.3199999928
4702921684,5/1/2016,1440,0,0,0,0,0,0,0
4702921684,5/2/2016,1131,195,40,5,0,3.75999999,1.74000001,0.3799999952
4702921684,5/3/2016,729,313,0,0,0,7.670000076,0,0
4702921684,5/4/2016,757,251,15,4,0,5.539999962,0.7300000191,0.3400000036
4702921684,5/5/2016,745,241,5,8,0,6.090000153,0.2199999988,0.6700000167
4702921684,5/6/2016,682,207,16,1,0,4.869999886,0.6600000262,0.07999999821
4702921684,5/7/2016,577,439,46,5,0,8.970000267,2.309999943,0.3700000048
4702921684,5/8/2016,1019,192,125,9,0,3.539999962,6.210000038,0.6800000072
4702921684,5/9/2016,746,253,12,0,0,6.099999905,0.5699999928,0
4702921684,5/10/2016,701,262,37,1,0,6.650000095,1.879999995,0.07999999821
4702921684,5/11/2016,784,235,41,10,0,4.980000019,2.160000086,0.7799999714
4702921684,5/12/2016,241,68,0,0,0,2.230000019,0,0
5553957443,4/12/2016,767,277,13,19,0,5.409999847,0.7900000215,1.370000005
5553957443,4/13/2016,647,226,0,0,0,3.160000086,0,0
5553957443,4/14/2016,693,256,41,61,0,4.670000076,2.450000048,4
5553957443,4/15/2016,689,239,38,58,0,4.710000038,1.980000019,4.159999847
5553957443,4/16/2016,521,288,0,0,0,3.769999981,0,0
5553957443,4/17/2016,943,46,0,0,0,0.4300000072,0,0
5553957443,4/18/2016,622,206,0,0,0,2.430000067,0,0
5553957443,4/19/2016,756,249,28,69,0,4.179999828,1.659999967,4.28000021
5553957443,4/20/2016,598,148,0,0,0,1.769999981,0,0
5553957443,4/21/2016,801,177,42,47,0,2.960000038,2.160000086,2.950000048
5553957443,4/22/2016,781,270,16,25,0,5.599999905,0.6299999952,1.379999995
5553957443,4/23/2016,443,272,0,0,0,2.680000067,0,0
5553957443,4/24/2016,582,104,0,0,0,1.179999948,0,0
5553957443,4/25/2016,732,201,11,51,0,3.690000057,0.5699999928,2.930000067
5553957443,4/26/2016,750,238,18,40,0,4.460000038,0.9300000072,2.369999886
5553957443,4/27/2016,745,206,16,16,0,4.739999771,1,1.139999986
5553957443,4/28/2016,727,165,13,49,0,3.170000076,0.75,3.710000038
5553957443,4/29/2016,709,270,15,46,0,4.909999847,0.6399999857,2.789999962
5553957443,4/30/2016,506,84,0,0,0,0.7799999714,0,0
5553957443,5/1/2016,436,237,0,0,0,3.369999886,0,0
5553957443,5/2/2016,724,227,9,23,0,4.900000095,0.4099999964,1.059999943
5553957443,5/3/2016,812,247,29,26,0,5.679999828,1.200000048,1.5
5553957443,5/4/2016,651,224,0,0,0,2.769999981,0,0
5553957443,5/5/2016,692,241,29,44,0,4.429999828,1.659999967,3.430000067
5553957443,5/6/2016,761,229,9,21,0,4.230000019,0.5400000215,1.519999981
5553957443,5/7/2016,902,96,0,0,0,1.220000029,0,0
5553957443,5/8/2016,505,210,8,3,0,3.299999952,0.4699999988,0.2199999988
5553957443,5/9/2016,667,251,22,59,0,4.559999943,0.8899999857,2.130000114
5553957443,5/10/2016,707,265,40,61,0,5.199999809,1.610000014,3.869999886
5553957443,5/11/2016,628,195,0,0,0,3.220000029,0,0
5553957443,5/12/2016,222,48,6,8,0,1.059999943,0.400000006,0.5799999833
5577150313,4/12/2016,728,140,16,86,0,2.099999905,0.3799999952,3.599999905
5577150313,4/13/2016,776,144,11,15,0,3.25,0.2199999988,0.3199999928
5577150313,4/14/2016,662,176,30,118,0,2.779999971,0.3100000024,3.329999924
5577150313,4/15/2016,695,199,54,115,0,3.559999943,1.600000024,3.920000076
5577150313,4/16/2016,472,158,56,184,0,2.730000019,1.279999971,6.639999866
5577150313,4/17/2016,525,159,37,200,0,2.319999933,0.8299999833,5.980000019
5577150313,4/18/2016,623,130,32,114,0,1.820000052,0.7200000286,4.860000134
5577150313,4/19/2016,733,111,23,108,0,1.75999999,0.6399999857,7.019999981
5577150313,4/20/2016,773,113,16,87,0,1.75999999,0.3400000036,4.119999886
5577150313,4/21/2016,670,175,74,110,0,2.779999971,1.659999967,3.650000095
5577150313,4/22/2016,823,200,30,62,0,3.299999952,0.7900000215,2.420000076
5577150313,4/23/2016,627,223,24,24,0,4.139999866,0.3600000143,1.210000038
5577150313,4/24/2016,425,141,65,210,0,1.980000019,2.150000095,7.650000095
5577150313,4/25/2016,743,214,38,61,0,2.75999999,0.6700000167,1.350000024
5577150313,4/26/2016,759,181,32,38,0,2.470000029,0.6499999762,0.8500000238
5577150313,4/27/2016,773,190,16,63,0,2.930000067,0.400000006,1.809999943
5577150313,4/28/2016,692,141,51,99,0,3.00999999,1.169999957,3.25
5577150313,4/29/2016,739,165,36,97,0,2.470000029,0.6100000143,2.839999914
5577150313,4/30/2016,621,163,45,207,0,2.609999895,0.7900000215,5.829999924
5577150313,5/1/2016,499,178,72,194,0,3.24000001,1.440000057,5.309999943
5577150313,5/2/2016,732,235,20,37,0,4.070000172,0.349999994,1.120000005
5577150313,5/3/2016,580,212,8,97,0,3.569999933,0.150000006,4.519999981
5577150313,5/4/2016,631,141,9,25,0,2.079999924,0.25,1.559999943
5577150313,5/5/2016,1153,143,21,45,0,2.670000076,0.4699999988,2.5
5577150313,5/6/2016,1304,79,16,41,0,1.450000048,0.3199999928,1.929999948
5577150313,5/7/2016,1440,0,0,0,0,0,0,0
5577150313,5/8/2016,1440,0,0,0,0,0,0,0
5577150313,5/9/2016,1099,70,11,34,0,0.9900000095,0.1400000006,1.429999948
5577150313,5/10/2016,639,194,37,104,0,3.349999905,0.75,2.559999943
5577150313,5/11/2016,257,63,15,45,0,0.8899999857,0.3000000119,1.830000043
6117666160,4/12/2016,1440,0,0,0,0,0,0,0
6117666160,4/13/2016,1440,0,0,0,0,0,0,0
6117666160,4/14/2016,1440,0,0,0,0,0,0,0
6117666160,4/15/2016,921,513,6,0,0,10.30000019,0.2800000012,0
6117666160,4/16/2016,502,518,15,7,0,9.479999542,0.8500000238,0.5799999833
6117666160,4/17/2016,702,312,0,0,0,5.400000095,0,0
6117666160,4/18/2016,759,241,0,0,0,3.890000105,0,0
6117666160,4/19/2016,425,480,0,0,0,8.409999847,0,0
6117666160,4/20/2016,587,349,10,26,0,5.519999981,0.4799999893,2.029999971
6117666160,4/21/2016,579,294,19,11,0,5.619999886,0.400000006,0.9800000191
6117666160,4/22/2016,413,402,0,0,0,6.199999809,0,0
6117666160,4/23/2016,468,512,0,0,0,8.680000305,0,0
6117666160,4/24/2016,711,362,0,0,0,5.760000229,0,0
6117666160,4/25/2016,1440,0,0,0,0,0,0,0
6117666160,4/26/2016,1077,352,7,0,0,6.869999886,0.3400000036,0
6117666160,4/27/2016,417,458,0,0,0,7.110000134,0,0
6117666160,4/28/2016,758,141,0,0,0,2.599999905,0,0
6117666160,4/29/2016,479,461,0,0,0,7.239999771,0,0
6117666160,4/30/2016,1040,343,0,0,0,5.28000021,0,0
6117666160,5/1/2016,525,397,0,0,0,6.730000019,0,0
6117666160,5/2/2016,1204,236,0,0,0,3.730000019,0,0
6117666160,5/3/2016,1440,0,0,0,0,0,0,0
6117666160,5/4/2016,1279,156,0,0,0,2.25999999,0,0
6117666160,5/5/2016,479,487,0,0,0,7.400000095,0,0
6117666160,5/6/2016,673,133,0,0,0,2.680000067,0,0
6117666160,5/7/2016,456,412,0,0,0,5.539999962,0,0
6117666160,5/8/2016,517,318,0,0,0,5.53000021,0,0
6117666160,5/9/2016,125,197,0,0,0,3.380000114,0,0
6290855005,4/12/2016,1241,199,0,0,0,3.450000048,0,0
6290855005,4/13/2016,1090,350,0,0,0.009999999776,5.389999866,0,0
6290855005,4/14/2016,1077,363,0,0,0.02999999933,5.769999981,0,0
6290855005,4/15/2016,1112,328,0,0,0.009999999776,7.170000076,0,0
6290855005,4/16/2016,1182,258,0,0,0.009999999776,6.269999981,0,0
6290855005,4/17/2016,1172,225,12,31,0,4,0.7900000215,1.139999986
6290855005,4/18/2016,1169,271,0,0,0.01999999955,5.190000057,0,0
6290855005,4/19/2016,1119,321,0,0,0.009999999776,5.389999866,0,0
6290855005,4/20/2016,1182,258,0,0,0.009999999776,4.800000191,0,0
